ID,Name,RA,Dec,gmag,e_gmag,rmag,e_rmag,radius_r,ba_ratio,radius_g,logMstar,e_logMstar
WJ234731_022524,WISEA J234731.71-022524.9,356.8815238666903,-2.4236528247495714,16.992009421999427,0.0016803651356909,16.57007205836885,0.0021337499614775,0.22758946393497134,0.589921649883856,0.20803091032259605,9.027495699890606,0.010535655863904422
WJ234718_015943,WISEA J234718.75-015943.3,356.82794382630766,-1.995372829781396,15.693927656486936,0.0003957199292655,14.927910813094002,0.0002996992487691,0.2886645418144077,0.9420936191322336,0.21993397339646767,10.19703862284646,0.010018366025277883
HCG97C,HCG 97C,356.8491664195496,-2.351213611110643,14.41793152638481,0.0002968072421586,13.63153032076912,0.0002498912539454,0.5937443803848409,0.606167512201463,0.4861481155467024,10.745963519488319,0.010011223040550032
NSA152646,NSA 152646,356.84899384268937,-2.1692028278048263,17.345036378871324,0.0022478705781925,16.88291840304166,0.0026721453344725,0.17908143707311644,0.8059437988217637,0.1613800449031105,8.96222627419812,0.010871253902539367
GALEXASCJ234617,GALEXASC J234617.06-015255.0,356.5705338152627,-1.8823328539206567,18.942247227867604,0.0086870952217376,18.529807995096164,0.0141243229857299,0.1235614208689956,0.5374859351298407,0.09832439049772863,8.22944911021957,0.02258174482522466
2MASXJ23464481_0210169,2MASX J23464481-0210169,356.6868538426465,-2.17198284301958,15.528458666966998,0.0006287015790276,14.660998177445244,0.000515184385907,0.29300329086618165,0.9327888280701648,0.25635830636698315,10.454954709837905,0.010049163098901463
WJ234741_022952,WISEA J234741.96-022952.2,356.9245738737798,-2.498002820704864,17.757009654825037,0.0026090358270032,17.34207247593891,0.0031235963649098,0.1460102424860781,0.851864760524434,0.13526752091556457,8.708265257593352,0.011167006218224133
WJ234603_021824,WISEA J234603.39-021824.5,356.5138938549551,-2.306742859224508,16.910265845699605,0.002383775234842,16.61259288877185,0.0026180036782724,0.187546109922201,0.9633787087391952,0.17867122911536698,8.825333401742203,0.010894829628077697
MCG_01_60_041,MCG -01-60-041,357.04708357829287,-2.4324708333328378,13.792318532513027,0.0001450619013555,13.042909610624385,0.0001104862271802,0.6697805016648404,0.5901084141843425,0.5982176628801785,10.926293300792912,0.010002480196345502
WJ234732_022229,WISEA J234732.41-022229.7,356.8849938621016,-2.374812824423641,18.879597387041944,0.0063944663866981,18.141084019106227,0.0062207372943205,0.10489960935432206,0.9394389217841672,0.08069292165444025,8.870789162010313,0.014789022273203079
GALEXASCJ234535,GALEXASC J234535.72-021211.7,356.39863384504497,-2.2034128700090143,17.39641412668841,0.0033593079689903,16.867707238473464,0.0033778042962029,0.31577526360980096,0.2847464216195586,0.2772094818330458,9.067528219479469,0.011569396605798992
WJ234701_022033,WISEA J234701.65-022033.4,356.75623385884995,-2.3430228365119343,16.930217274741103,0.002629301793671,16.44706330824663,0.0028915746044596,0.2683778637865768,0.6446788734833575,0.2193175454113594,9.1679119382067,0.011080660028162896
HCG97E,HCG 97E,356.83281074678314,-2.280779166662524,15.970274032890895,0.0005923851625211,15.171961154989123,0.0004564658435642,0.4884644384022472,0.7134554410791987,0.30046894242888084,10.147539577506576,0.010041635922793344
MCG_01_60_040,MCG -01-60-040,357.0157438659664,-2.41300281213388,14.737262002711994,0.0006345928461457,14.144559784113415,0.0006825983299535,0.6082254533140427,0.7986694664834512,0.5319225493881021,10.252140243495102,0.010064570285166498
WJ234840_022144,WISEA J234840.59-022144.1,357.1692038615025,-2.362332797690865,15.557072944411496,0.0006719367787488,14.911583490455447,0.0007002909258657,0.3590091020710843,0.7400597948952983,0.3207407670564651,10.023983741640922,0.010069999273148052
WJ234714_015813,WISEA J234714.35-015813.3,356.809693823874,-1.9698128314947072,15.657558571532547,0.0003721963048395,15.23579183073915,0.0003383977811268,0.1995918827553414,0.7685008394397334,0.16296911042728332,9.56095356291509,0.010018856101707052
NSA152667,NSA 152667,356.9746238528902,-2.2750528160005024,17.839166482605542,0.0035930433917928,17.170186621103273,0.0038624574371669,0.2707781318748012,0.3004775939487296,0.23272112062888073,9.155543196625658,0.011895622647110232
WJ234705_023423,WISEA J234705.08-023423.8,356.77088388052607,-2.5732728351372773,17.99759727529517,0.0037113353878374,17.561362705351925,0.0039463950636736,0.26824339168533023,0.2102798915611334,0.25305710131101294,8.652282278503252,0.011990524083036554
NSA152613,NSA 152613,356.7035138648579,-2.408112841457312,17.439392952160826,0.0025526498720888,16.987812764916907,0.0030520436412037,0.18018908169452513,0.8088424155494073,0.16410975355958637,8.904567224455263,0.011117959798167931
WJ234646_015151,WISEA J234646.78-015151.0,356.6946738137645,-1.8642128422862965,17.323999069559676,0.0020939296998823,16.858592441154748,0.0025585741544908,0.2937279202888361,0.2968338748030487,0.2699460724296729,8.97685675129003,0.010784293557318293
WJ234750_023053,WISEA J234750.99-023053.6,356.9625238754559,-2.5149328171380314,17.872319007294458,0.003869977171134,17.43078366767388,0.004720002369702,0.19902121469689907,0.590532494949225,0.17178541823131133,8.712412040393698,0.012472293225890699
HCG97D,HCG 97D,356.8289064185723,-2.313463611110644,13.512345770794818,0.0001430958226804,13.016739036421122,0.0001323552850243,0.8250521121826823,0.7304344634052764,0.6646941727167897,10.558596271076947,0.010002833452831816
LEDA1092309,LEDA 1092309,356.7540938669192,-2.4289228367127182,16.72030495724763,0.0013736707879603,16.208328252351485,0.0014706621036551,0.2227879673418399,0.6713591752142973,0.20766382317216409,9.30635184078325,0.010297585537416361
